Èíslo jednací ;Datum a èas ;Typ události ;Typ podrobnì ;Zpùsob øešení ;Pokuta ;Ulice 
2021/11660 ;08.03.2021 7:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 19 
2021/11061 ;04.03.2021 20:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NAD DALMATINKOU 22 
2021/10846 ;03.03.2021 20:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 20 
2021/10556 ;02.03.2021 11:02;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Vyøízeno ;0;Plzeò, PRESSLOVA 14 
2021/10236 ;28.02.2021 22:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOUBÌŽNÁ 1 
2021/10081 ;28.02.2021 7:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 24 
2021/10019 ;27.02.2021 22:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOUBÌŽNÁ 
2021/09885 ;27.02.2021 7:28;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Družby 3 
2021/09782 ;13.02.2021 19:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KAZNÌJOVSKÁ 39 
2021/09760 ;26.02.2021 16:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, STANIÈNÍ 63 
2021/09738 ;26.02.2021 9:13;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, RABŠTEJNSKÁ 13 
2021/09687 ;26.02.2021 9:08;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, RABŠTEJNSKÁ 11 
2021/09269 ;23.02.2021 20:28;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 14 
2021/09102 ;23.02.2021 15:48;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Nám.Emila Škody 
2021/09066 ;22.02.2021 19:25;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 12 
2021/08943 ;22.02.2021 11:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, GERSKÁ 
2021/08380 ;26.02.2021 22:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, DRUŽBY 1 
2021/08316 ;14.02.2021 18:49;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, 28. ØÍJNA 12 
2021/08224 ;17.02.2021 23:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HRÁDECKÁ 7 
2021/08062 ;14.02.2021 19:22;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, U VELKÉHO RYBNÍKA 2289 
2021/07561 ;14.02.2021 19:04;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, 28. ØÍJNA 12 
2021/07559 ;14.02.2021 21:13;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 12 
2021/07539 ;14.02.2021 15:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SLEZSKÁ 
2021/07481 ;14.02.2021 9:03;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2021/07480 ;14.02.2021 7:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PODÌBRADOVA 29 
2021/07430 ;13.02.2021 20:49;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 8 
2021/07294 ;12.02.2021 20:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, Plaská 
2021/07291 ;12.02.2021 20:46;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA DLOUHÝCH 82 
2021/07162 ;12.02.2021 7:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, BUDILOVA 
2021/06776 ;09.02.2021 22:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZA OVÈÍNEM 11 
2021/06615 ;08.02.2021 23:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HRÁDECKÁ 5 
2021/06463 ;07.02.2021 23:13;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno ;0;Plzeò, ELIŠKY KRÁSNOHORSKÉ 32 
2021/06452 ;07.02.2021 19:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno, Vyøízeno ;0;Plzeò, KRALOVICKÁ 
2021/06099 ;05.02.2021 23:47;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno ;0;Plzeò, KRALOVICKÁ 
2021/05883 ;04.02.2021 19:28;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 6 
2021/05794 ;04.02.2021 13:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PARTYZÁNSKÁ 14 
2021/05760 ;04.02.2021 11:26;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Skvròanská 
2021/05666 ;03.02.2021 20:46;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 6 
2021/05530 ;03.02.2021 8:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 17 
2021/05391 ;02.02.2021 12:05;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, KRALOVICKÁ 
2021/05389 ;02.02.2021 12:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, KRALOVICKÁ 
2021/05211 ;01.02.2021 8:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NADE MŽÍ 6 
2021/05111 ;31.01.2021 23:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 10 
2021/05002 ;31.01.2021 7:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŽELEZNIÈÁØSKÁ 48 
2021/04976 ;31.01.2021 2:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Pod Vrchem 77 
2021/04870 ;30.01.2021 10:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŠKOLNÍ 55 
2021/04812 ;29.01.2021 23:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZÁBÌLSKÁ 60a 
2021/04718 ;29.01.2021 14:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, EJPOVICKÁ 10/a 
2021/04578 ;28.01.2021 15:18;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, GULDENEROVA 20 
2021/04220 ;26.01.2021 20:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 12 
2021/04082 ;26.01.2021 7:48;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Husova 
2021/04080 ;26.01.2021 6:51;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Kotkova 
2021/04034 ;25.01.2021 20:58;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE ŠPITÁLSKÉMU LESU 8 
2021/03432 ;22.01.2021 11:46;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SKUPOVA 490 
2021/03410 ;22.01.2021 7:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SKRÉTOVA 16 
2021/03258 ;21.01.2021 15:07;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, MOHYLOVÁ 96 
2021/03131 ;20.01.2021 23:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, RADIOVÁ 18 
2021/02548 ;17.01.2021 23:18;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD CHLUMEM 12 
2021/02493 ;17.01.2021 9:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2021/02477 ;17.01.2021 11:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SLUNEÈNÍ 3 
2021/02461 ;17.01.2021 1:41;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HABRMANNOVO NÁMÌSTÍ 5 
2021/02404 ;16.01.2021 12:12;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PLACHÉHO 6 
2021/02315 ;15.01.2021 20:37;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD CHLUMEM 10 
2021/02056 ;14.01.2021 13:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOŽELUŽSKÁ 5 
2021/02002 ;14.01.2021 7:29;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Luèní 24 
2021/01996 ;14.01.2021 9:02;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Bendova 30 
2021/01834 ;13.01.2021 12:59;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HÁLKOVA 59 
2021/01815 ;13.01.2021 11:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Korandova 
2021/01760 ;13.01.2021 1:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HØBITOVNÍ 5 
2021/01470 ;11.01.2021 14:09;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD VRCHEM 73 
2021/00947 ;07.01.2021 20:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SADOVÁ 16 
2021/00789 ;06.01.2021 20:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE ŠPITÁLSKÉMU LESU 3 
2021/00744 ;06.01.2021 13:58;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PAØÍŽSKÁ 
2021/00515 ;05.01.2021 13:31;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PALLOVA 18 
2021/00463 ;05.01.2021 6:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PAØÍŽSKÁ 5 
2021/00459 ;05.01.2021 8:36;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, BOETTINGEROVA 10 
2021/00455 ;05.01.2021 8:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 69 
2021/00350 ;04.01.2021 13:58;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HUSOVA 68 
2021/00254 ;04.01.2021 23:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HRÁDECKÁ 16 
2021/00216 ;03.01.2021 13:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, DOUBRAVECKÁ 
2021/00215 ;01.01.2021 10:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 1 
2021/00206 ;03.01.2021 8:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA DLOUHÝCH 50 
2021/00175 ;02.01.2021 23:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA DLOUHÝCH 57 
2021/00136 ;02.01.2021 12:18;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, NAD ŠTOLOU 25 
2021/00122 ;02.01.2021 6:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 108 
2021/00121 ;02.01.2021 8:28;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, RABŠTEJNSKÁ 12 
2021/00117 ;02.01.2021 8:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 1 
2021/00095 ;01.01.2021 23:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NAD TÝNCEM 
2021/00063 ;01.01.2021 14:18;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOTÍKOVSKÁ 61 
2021/00052 ;01.01.2021 8:08;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, PLASKÁ 45 
